Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
$100k-$120k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,18000,22000
$120k-$140k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,23000,21000
$140k-$160k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,27000,15000
$160k-$180k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,31000,13000
$180k-$200k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,37000,13000
$200k-$220k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,41000,10000
$20k-$40k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,4000,125000
$220k-$240k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,45000,8000
$240k-$260k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,50000,5000
$260k-$280k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,55000,5000
$280k-$300k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,63000,4000
$40k-$60k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,7000,72000
$60k-$80k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,10000,40000
$80k-$100k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,14000,25000
Above $300k,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,90000,13000
Below $0,Income Bands,Household,Core Benefit recipients,Taxable Income,Income Tax,S,S
$0-$20k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,0,5000
$100k-$120k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,1000,22000
$120k-$140k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,2000,21000
$140k-$160k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,2000,15000
$160k-$180k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,2000,13000
$180k-$200k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,3000,13000
$200k-$220k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,3000,10000
$20k-$40k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,0,125000
$220k-$240k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,3000,8000
$240k-$260k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,4000,5000
$260k-$280k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,4000,5000
$280k-$300k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,4000,4000
$40k-$60k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,0,72000
$60k-$80k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,1000,40000
$80k-$100k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,1000,25000
Above $300k,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,5000,13000
Below $0,Income Bands,Household,Core Benefit recipients,Taxable Income,ACC Levy,S,S
$0-$20k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,11000,5000
$100k-$120k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,21000,22000
$120k-$140k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,21000,21000
$140k-$160k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,19000,15000
$160k-$180k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,16000,13000
$180k-$200k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,16000,13000
$200k-$220k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,17000,10000
$20k-$40k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,22000,125000
$220k-$240k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,15000,8000
$240k-$260k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,17000,5000
$260k-$280k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,19000,5000
$280k-$300k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,16000,4000
$40k-$60k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,23000,72000
$60k-$80k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,21000,40000
$80k-$100k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,21000,25000
Above $300k,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,20000,13000
Below $0,Income Bands,Household,Core Benefit recipients,Taxable Income,Core Benefits,S,S
$0-$20k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,0,5000
$100k-$120k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,3000,22000
$120k-$140k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,2000,21000
$140k-$160k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,7000,15000
$160k-$180k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,7000,13000
$180k-$200k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,7000,13000
$200k-$220k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,15000,10000
$20k-$40k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,0,125000
$220k-$240k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,11000,8000
$240k-$260k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,16000,5000
$260k-$280k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,17000,5000
$280k-$300k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,9000,4000
$40k-$60k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,2000,72000
$60k-$80k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,2000,40000
$80k-$100k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,1000,25000
Above $300k,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,38000,13000
Below $0,Income Bands,Household,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
$0-$20k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,6000,5000
$100k-$120k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,4000,22000
$120k-$140k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,5000,21000
$140k-$160k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,3000,15000
$160k-$180k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,2000,13000
$180k-$200k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,2000,13000
$200k-$220k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,4000,10000
$20k-$40k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,6000,125000
$220k-$240k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,4000,8000
$240k-$260k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,2000,5000
$260k-$280k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,1000,5000
$280k-$300k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,1000,4000
$40k-$60k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,7000,72000
$60k-$80k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,6000,40000
$80k-$100k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,4000,25000
Above $300k,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,3000,13000
Below $0,Income Bands,Household,Core Benefit recipients,Taxable Income,WFF,S,S
$0-$20k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,5000,5000
$100k-$120k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,3000,22000
$120k-$140k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,3000,21000
$140k-$160k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,3000,15000
$160k-$180k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,2000,13000
$180k-$200k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,1000,13000
$200k-$220k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,3000,10000
$20k-$40k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,6000,125000
$220k-$240k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,2000,8000
$240k-$260k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,1000,5000
$260k-$280k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,1000,5000
$280k-$300k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,1000,4000
$40k-$60k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,6000,72000
$60k-$80k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,5000,40000
$80k-$100k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,4000,25000
Above $300k,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,2000,13000
Below $0,Income Bands,Household,Core Benefit recipients,Taxable Income,FTC,S,S
$0-$20k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,5000
$100k-$120k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,22000
$120k-$140k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,21000
$140k-$160k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,15000
$160k-$180k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,13000
$180k-$200k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,13000
$200k-$220k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,10000
$20k-$40k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,125000
$220k-$240k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,8000
$240k-$260k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,5000
$260k-$280k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,5000
$280k-$300k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,4000
$40k-$60k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,72000
$60k-$80k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,40000
$80k-$100k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,25000
Above $300k,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,0,13000
Below $0,Income Bands,Household,Core Benefit recipients,Taxable Income,MFTC,S,S
$0-$20k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,0,5000
$100k-$120k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,1000,22000
$120k-$140k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,1000,21000
$140k-$160k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,1000,15000
$160k-$180k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,0,13000
$180k-$200k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,0,13000
$200k-$220k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,1000,10000
$20k-$40k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,0,125000
$220k-$240k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,1000,8000
$240k-$260k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,0,5000
$260k-$280k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,0,5000
$280k-$300k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,0,4000
$40k-$60k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,0,72000
$60k-$80k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,1000,40000
$80k-$100k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,0,25000
Above $300k,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,1000,13000
Below $0,Income Bands,Household,Core Benefit recipients,Taxable Income,IWTC,S,S
$0-$20k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,1000,5000
$100k-$120k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,0,22000
$120k-$140k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,1000,21000
$140k-$160k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,0,15000
$160k-$180k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,0,13000
$180k-$200k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,0,13000
$200k-$220k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,0,10000
$20k-$40k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,1000,125000
$220k-$240k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,0,8000
$240k-$260k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,0,5000
$260k-$280k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,0,5000
$280k-$300k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,0,4000
$40k-$60k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,1000,72000
$60k-$80k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,1000,40000
$80k-$100k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,0,25000
Above $300k,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,0,13000
Below $0,Income Bands,Household,Core Benefit recipients,Taxable Income,BestStart,S,S
$0-$20k,Income Bands,Household,Core Benefit recipients,Taxable Income,FamilyBoost,0,5000
$100k-$120k,Income Bands,Household,Core Benefit recipients,Taxable Income,FamilyBoost,0,22000
$120k-$140k,Income Bands,Household,Core Benefit recipients,Taxable Income,FamilyBoost,0,21000
