Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
17,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,FamilyBoost,0,91000
18,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,FamilyBoost,0,91000
19,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,FamilyBoost,0,93000
20,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,FamilyBoost,0,95000
1,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,1000,69000
2,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,13000,54000
3,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,25000,80000
4,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,18000,70000
5,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,29000,71000
6,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,25000,78000
7,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,18000,78000
8,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,14000,82000
9,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,11000,84000
10,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,9000,82000
11,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,9000,83000
12,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,7000,85000
13,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,5000,90000
14,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,5000,89000
15,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,5000,91000
16,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,4000,91000
17,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,5000,91000
18,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,4000,91000
19,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,4000,93000
20,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,NZ Super,5000,95000
1,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,69000
2,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,54000
3,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,80000
4,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,70000
5,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,71000
6,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,78000
7,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,78000
8,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,82000
9,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,84000
10,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,82000
11,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,83000
12,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,85000
13,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,90000
14,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,89000
15,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,91000
16,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,91000
17,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,91000
18,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,91000
19,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,93000
20,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Accommodation Supplement,0,95000
1,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,69000
2,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,54000
3,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,80000
4,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,70000
5,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,1000,71000
6,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,78000
7,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,78000
8,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,82000
9,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,84000
10,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,82000
11,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,83000
12,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,85000
13,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,90000
14,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,89000
15,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,91000
16,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,91000
17,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,91000
18,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,91000
19,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,93000
20,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,WEP,0,95000
1,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,15000,69000
2,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,11000,54000
3,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,7000,80000
4,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,10000,70000
5,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,9000,71000
6,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,11000,78000
7,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,14000,78000
8,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,17000,82000
9,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,18000,84000
10,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,21000,82000
11,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,22000,83000
12,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,25000,85000
13,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,25000,90000
14,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,26000,89000
15,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,28000,91000
16,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,30000,91000
17,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,33000,91000
18,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,34000,91000
19,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,38000,93000
20,Income Quantiles,Household,Accommodation Supplement non-recipients,Taxable Income,Housing Costs,41000,95000
1,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,22000,57000
2,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,31000,88000
3,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,34000,97000
4,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,40000,85000
5,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,49000,85000
6,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,56000,74000
7,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,65000,62000
8,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,76000,50000
9,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,88000,42000
10,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,100000,41000
11,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,114000,39000
12,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,129000,34000
13,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,143000,27000
14,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,159000,29000
15,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,176000,24000
16,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,197000,25000
17,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,219000,26000
18,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,251000,21000
19,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,298000,24000
20,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Taxable Income,458000,22000
1,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,1000,57000
2,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,1000,88000
3,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,1000,97000
4,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,5000,85000
5,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,5000,85000
6,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,6000,74000
7,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,16000,62000
8,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,23000,50000
9,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,35000,42000
10,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,46000,41000
11,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,59000,39000
12,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,74000,34000
13,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,83000,27000
14,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,101000,29000
15,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,113000,24000
16,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,131000,25000
17,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,147000,26000
18,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,176000,21000
19,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,206000,24000
20,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Wage/Salary Income,271000,22000
1,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Income Tax,3000,57000
2,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Income Tax,4000,88000
3,Income Quantiles,Household,Winter Energy Payment recipients,Taxable Income,Income Tax,5000,97000
