Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
12,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,83000,26000
13,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,92000,22000
14,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,103000,21000
15,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,114000,22000
16,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,127000,22000
17,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,144000,20000
18,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,164000,21000
19,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,200000,21000
20,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,328000,24000
1,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,-6000,87000
2,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,17000,68000
3,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,24000,41000
4,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,29000,48000
5,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,35000,57000
6,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,41000,54000
7,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,46000,62000
8,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,52000,67000
9,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,59000,71000
10,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,66000,70000
11,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,75000,75000
12,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,83000,74000
13,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,93000,79000
14,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,103000,79000
15,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,114000,78000
16,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,127000,78000
17,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,143000,80000
18,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,164000,79000
19,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,199000,79000
20,Income Quantiles,Household,NZ Super non-recipients,AHC Disposable Income,AHC Disposable Income,332000,76000
1,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,3000,24000
2,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,17000,40000
3,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,24000,24000
4,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,29000,24000
5,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,35000,27000
6,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,41000,23000
7,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,46000,21000
8,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,52000,20000
9,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,59000,20000
10,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,66000,21000
11,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,74000,15000
12,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,84000,14000
13,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,92000,14000
14,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,102000,13000
15,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,113000,12000
16,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,127000,12000
17,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,144000,11000
18,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,165000,15000
19,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,200000,10000
20,Income Quantiles,Household,Accommodation Supplement recipients,AHC Disposable Income,AHC Disposable Income,276000,8000
1,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,-8000,76000
2,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,17000,60000
3,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,24000,76000
4,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,29000,76000
5,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,35000,73000
6,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,41000,78000
7,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,46000,79000
8,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,52000,80000
9,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,59000,80000
10,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,66000,80000
11,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,75000,85000
12,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,83000,87000
13,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,93000,87000
14,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,103000,87000
15,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,114000,88000
16,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,127000,88000
17,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,144000,89000
18,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,164000,85000
19,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,199000,90000
20,Income Quantiles,Household,Accommodation Supplement non-recipients,AHC Disposable Income,AHC Disposable Income,336000,92000
1,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,3000,39000
2,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,17000,78000
3,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,24000,81000
4,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,29000,73000
5,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,35000,68000
6,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,41000,65000
7,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,46000,58000
8,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,52000,51000
9,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,59000,43000
10,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,66000,46000
11,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,74000,36000
12,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,83000,36000
13,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,92000,34000
14,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,102000,31000
15,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,114000,33000
16,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,127000,31000
17,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,144000,29000
18,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,164000,33000
19,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,199000,31000
20,Income Quantiles,Household,Winter Energy Payment recipients,AHC Disposable Income,AHC Disposable Income,317000,30000
Below $0,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,-20000,48000
$0-$20k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,13000,133000
$20k-$40k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,30000,359000
$40k-$60k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,49000,327000
$60k-$80k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,70000,247000
$80k-$100k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,90000,215000
$100k-$120k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,110000,173000
$120k-$140k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,129000,133000
$140k-$160k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,150000,103000
$160k-$180k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,170000,74000
$180k-$200k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,189000,47000
$200k-$220k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,209000,32000
$220k-$240k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,230000,28000
$240k-$260k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,249000,20000
$260k-$280k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,269000,15000
$280k-$300k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,288000,8000
Above $300k,Income Bands,Household,All households,AHC Disposable Income,AHC Disposable Income,431000,43000
Below $0,Income Bands,Household,Aged 0-15,AHC Disposable Income,AHC Disposable Income,-22000,10000
$0-$20k,Income Bands,Household,Aged 0-15,AHC Disposable Income,AHC Disposable Income,11000,14000
